scene,listener,system,mbstoi
S08983,L0212,E019,0.522185729685741
S09628,L0200,E019,0.651220825654759
S08853,L0243,E019,0.656666607761561
S09049,L0236,E019,0.569400628314192
S08818,L0206,E019,0.600672083039941
S08818,L0212,E019,0.687538060375342
S09092,L0231,E019,0.694789184927389
S09831,L0218,E019,0.634300999128569
S09977,L0218,E019,0.676018312014289
S09387,L0209,E019,0.611849184318865
S09101,L0215,E019,0.69424177332737
S09011,L0217,E019,0.712302632591566
S09271,L0200,E019,0.656388441420837
S08558,L0212,E019,0.733095073946119
S08710,L0242,E019,0.574653492150082
S08555,L0239,E019,0.642572293827737
S09154,L0222,E019,0.696956938765714
S09777,L0216,E019,0.71444048113147
S09634,L0231,E019,0.603218690718862
S09128,L0225,E019,0.619655754774341
S09128,L0231,E019,0.578578521346301
S09634,L0225,E019,0.624432959156762
S08780,L0200,E019,0.67514257169304
S09969,L0242,E019,0.543062122672577
S08594,L0209,E019,0.759251301198103
S09446,L0236,E019,0.619904250803576
S09972,L0200,E019,0.537810463801346
S09828,L0218,E019,0.734090006571289
S08791,L0231,E019,0.61038546540007
S09870,L0239,E019,0.500499222160467
S09662,L0219,E019,0.508295855706425
S09662,L0225,E019,0.610980445003967
S09030,L0229,E019,0.577774447646294
S09613,L0209,E019,0.698547297517204
S09627,L0243,E019,0.595266234457438
S09846,L0224,E019,0.550249550203796
S08742,L0206,E019,0.521386360885525
S09669,L0209,E019,0.625636243790007
S08809,L0222,E019,0.73918245643866
S08689,L0217,E019,0.58772483594043
S09396,L0239,E019,0.576849373704467
S09765,L0206,E019,0.460235607224715
S09765,L0212,E019,0.529514005592961
S09065,L0236,E019,0.576924683826794
S08889,L0231,E019,0.621249497384457
S09684,L0212,E019,0.766543505955351
S09625,L0215,E019,0.600725539603794
S09280,L0229,E019,0.732624711537444
S08869,L0200,E019,0.691842517743107
S09274,L0224,E019,0.40350132076073
S08645,L0231,E019,0.503796070750627
S08645,L0225,E019,0.573880492483242
S09856,L0212,E019,0.684935774116832
S09856,L0206,E019,0.551457116994206
S08614,L0224,E019,0.516828589704621
S09460,L0221,E019,0.693191531596067
S09397,L0200,E019,0.455526298060903
S09830,L0236,E019,0.631876932976512
S08969,L0221,E019,0.727781115389527
S09061,L0229,E019,0.726865215520696
S08537,L0201,E019,0.618111311265684
S09571,L0240,E019,0.702026661902543
S08561,L0217,E019,0.548629016348429
S08931,L0215,E019,0.765419940339936
S08793,L0215,E019,0.535255876323968
S09188,L0218,E019,0.526421792294731
S09928,L0239,E019,0.665609080219668
S09564,L0222,E019,0.687335821382851
S09569,L0221,E019,0.761578941964021
S08897,L0224,E019,0.537609522455353
S09945,L0219,E019,0.684209472747408
S09332,L0242,E019,0.45530460759122
S09754,L0227,E019,0.579611943657706
S09790,L0218,E019,0.557322412710432
S09308,L0229,E019,0.541108569779497
S09459,L0243,E019,0.664507921461361
S09770,L0229,E019,0.53882555930056
S08901,L0219,E019,0.638462883378781
S09546,L0215,E019,0.574119603109055
S09246,L0219,E019,0.606515684990626
S09860,L0218,E019,0.567640275558644
S09281,L0206,E019,0.593760911304666
S08837,L0242,E019,0.579634194992438
S09281,L0212,E019,0.730392191428545
S09581,L0236,E019,0.517056206894017
S09520,L0219,E019,0.658559791480901
S09520,L0225,E019,0.681992839969259
S09276,L0216,E019,0.599851093524676
S09455,L0236,E019,0.631295083656704
S09593,L0218,E019,0.643216552508928
S08540,L0200,E019,0.646627591871136
S08993,L0231,E019,0.574414345553047
S08800,L0229,E019,0.702462434632732
S08751,L0206,E019,0.46586596090575
S08798,L0206,E019,0.470221661094339
S08779,L0240,E019,0.652637098370656
S09436,L0221,E019,0.74656328737458
S09429,L0225,E019,0.558939279101203
S09666,L0239,E019,0.550165385495756
S08965,L0243,E019,0.545190316404293
S09429,L0219,E019,0.579495136785455
S09158,L0224,E019,0.5438937793416
S09298,L0200,E019,0.642900076690683
S09485,L0231,E019,0.651316796229056
S08998,L0219,E019,0.632792128703346
S08939,L0236,E019,0.484159892021559
S09790,L0221,E019,0.583103925605002
S09803,L0236,E019,0.525925865762339
S09140,L0240,E019,0.633152587406964
S09386,L0209,E019,0.69841193261184
S08606,L0219,E019,0.653979908929427
S09209,L0209,E019,0.675426329370015
S09554,L0217,E019,0.632557486566769
S09502,L0201,E019,0.716098876375195
S09606,L0222,E019,0.692248439829373
S09245,L0200,E019,0.723306287798445
S09641,L0206,E019,0.483318303673881
S09641,L0212,E019,0.593570667625624
S09899,L0212,E019,0.677274114040153
S09593,L0221,E019,0.705686087080507
S09436,L0218,E019,0.652773928955429
S09964,L0222,E019,0.743513114809462
S09677,L0227,E019,0.571116204936962
S09833,L0239,E019,0.571993147080118
S10000,L0227,E019,0.577581362976005
S09573,L0206,E019,0.5574924413766
S09338,L0221,E019,0.698901358197532
S09837,L0243,E019,0.593180145333524
S09971,L0243,E019,0.54871065127214
S09460,L0218,E019,0.677829603223979
S08969,L0218,E019,0.620796355902942
S08790,L0225,E019,0.573501332223297
S09018,L0218,E019,0.693050287387441
S08790,L0231,E019,0.579735969187912
S08600,L0221,E019,0.698496612433567
S08515,L0225,E019,0.672201581957741
S08515,L0219,E019,0.635382869351847
S09827,L0206,E019,0.587141247045955
S09231,L0221,E019,0.585831395434262
S09519,L0243,E019,0.66911010212167
S09136,L0222,E019,0.735411960861148
S08753,L0243,E019,0.62111516399742
S09142,L0229,E019,0.575178413460879
S09920,L0224,E019,0.440147544990663
S09776,L0215,E019,0.702929588461751
S09363,L0221,E019,0.613126158356639
S08636,L0229,E019,0.671913252037992
S09350,L0216,E010,0.626142949853468
S09776,L0224,E010,0.593029803390553
S08576,L0216,E010,0.668323648184182
S08952,L0222,E010,0.643688334537512
S09510,L0221,E010,0.678718322760009
S08658,L0218,E010,0.730382362246237
S09554,L0218,E010,0.740382878104158
S08997,L0242,E010,0.566784691388266
S08515,L0229,E010,0.7511478115054
S09740,L0239,E010,0.692691680885775
S09281,L0231,E010,0.675961405072866
S08767,L0239,E010,0.644501758680034
S08644,L0201,E010,0.835780830199519
S08853,L0206,E010,0.68522835894545
S09892,L0219,E010,0.531339852952414
S10000,L0200,E010,0.555517492696494
S09155,L0239,E010,0.76175402670798
S09485,L0217,E010,0.70357563164983
S09228,L0206,E010,0.728409473619192
S09341,L0218,E010,0.638837144159931
S09382,L0243,E010,0.38835993206454
S09811,L0215,E010,0.530031848194413
S09262,L0236,E010,0.466968621239412
S08998,L0229,E010,0.585848362405005
S08939,L0212,E010,0.580823504227435
S09803,L0212,E010,0.633854898687811
S08987,L0239,E010,0.679252479465944
S08606,L0229,E010,0.660374384371821
S09934,L0216,E010,0.604491312752665
S09365,L0200,E010,0.554350357592771
S09529,L0243,E010,0.570966600485478
S08887,L0243,E010,0.479224837644886
S08815,L0242,E010,0.646958833327132
S09553,L0242,E010,0.502534314620166
S09199,L0221,E010,0.742831489375021
S09841,L0239,E010,0.391537977160125
S08540,L0209,E010,0.576712799182415
S09474,L0216,E010,0.626349614191866
S09907,L0239,E010,0.515419179991978
S09627,L0206,E010,0.6371770857327
S09866,L0217,E010,0.60603729831326
S08707,L0219,E010,0.715430131803498
S09844,L0222,E010,0.581819357320164
S08582,L0219,E010,0.683503047619745
S08510,L0218,E010,0.688197753760082
S09856,L0231,E010,0.64935937663345
S09463,L0236,E010,0.470449484855476
S08578,L0227,E010,0.668630350310229
S08546,L0236,E010,0.619419581660719
S09378,L0242,E010,0.465478516693026
S09314,L0215,E010,0.639555194627026
S08901,L0229,E010,0.679803386133844
S09532,L0212,E010,0.505357032789016
S09246,L0229,E010,0.619259777675959
S09248,L0222,E010,0.719508484097646
S08561,L0218,E010,0.691033080968578
S09366,L0219,E010,0.455069588207326
S09245,L0209,E010,0.652428935046423
S08782,L0200,E010,0.73725501077913
S09581,L0212,E010,0.57444060243846
S09520,L0229,E010,0.552870859895444
S09199,L0218,E010,0.731647519381609
S09455,L0206,E010,0.668214480562228
S09455,L0212,E010,0.640127886483028
S09483,L0216,E010,0.446544694777386
S08895,L0240,E010,0.485914240121692
S09546,L0224,E010,0.367890042680268
S08590,L0227,E010,0.555778249469582
S09386,L0201,E010,0.64891003456047
S09209,L0201,E010,0.657536397616852
S09082,L0236,E010,0.608045710673634
S09596,L0227,E010,0.731917451330889
S09429,L0229,E010,0.512407955337025
S08510,L0221,E010,0.670774586833177
S09719,L0240,E010,0.630375321612682
S09754,L0200,E010,0.618179127900343
S08627,L0206,E010,0.621227492573272
S08922,L0240,E010,0.654175249650672
S08899,L0236,E010,0.64850894089571
S09818,L0240,E010,0.596419350016767
S09342,L0200,E010,0.423831555078706
S09587,L0216,E010,0.538305004664212
S09812,L0227,E010,0.556856576352431
S09830,L0212,E010,0.552561707491833
S08771,L0242,E010,0.602658788808072
S08713,L0236,E010,0.521178046986624
S09893,L0242,E010,0.54923044447593
S09899,L0231,E010,0.690790167820809
S08658,L0221,E010,0.711522641951008
S09899,L0225,E010,0.69322717140204
S08993,L0217,E010,0.586327364023896
S09904,L0222,E010,0.591146834798574
S08566,L0243,E010,0.562214951592761
S08931,L0224,E010,0.651738754329983
S09641,L0231,E010,0.63938932527697
S08793,L0224,E010,0.537670505988307
S08723,L0239,E010,0.739146912215269
S08781,L0222,E010,0.586773753299619
S09911,L0240,E010,0.650654543196018
S09264,L0236,E010,0.58922209228369
S09793,L0222,E010,0.515288456600443
S09078,L0227,E010,0.49155802539274
S09261,L0239,E010,0.615092943243893
S09945,L0229,E010,0.487274955006987
S09759,L0216,E010,0.447066254128725
S09144,L0227,E010,0.682649299050189
S09865,L0219,E010,0.667303119972445
S09341,L0221,E010,0.65368524769462
S09446,L0212,E010,0.61902491516898
S09662,L0229,E010,0.647166016916777
S09088,L0209,E010,0.536938033413262
S09625,L0224,E010,0.521856091003488
S09107,L0221,E010,0.639191913340029
S08949,L0215,E010,0.688147404219013
S09351,L0216,E010,0.567185434876357
S08616,L0218,E010,0.520527469752975
S09227,L0219,E010,0.721089571567436
S09227,L0225,E010,0.704083418062099
S09065,L0212,E010,0.604823329959452
S09903,L0209,E010,0.492012136221416
S09092,L0217,E010,0.650389405190683
S08727,L0227,E010,0.730808099146237
S09288,L0215,E010,0.600423249180112
S09580,L0201,E010,0.557020530790755
S08739,L0240,E010,0.624576010780899
S08690,L0231,E010,0.812343666561002
S09438,L0243,E010,0.593637813641495
S09670,L0239,E010,0.762530575119992
S08575,L0242,E010,0.656812699260875
S08554,L0243,E010,0.717442949260649
S09049,L0212,E010,0.599286111215984
S08574,L0209,E010,0.684502993112789
S08950,L0215,E010,0.687413485386482
S08889,L0217,E010,0.786702274505239
S09676,L0216,E010,0.654272686371376
S09780,L0236,E010,0.661218162314648
S09470,L0218,E010,0.321874268183174
S08735,L0236,E010,0.455792442545697
S08689,L0218,E010,0.736212001531638
S09101,L0224,E010,0.665238796532309
S08807,L0227,E010,0.548143171027154
S09476,L0236,E010,0.647191822235818
S08820,L0209,E010,0.627747880343521
S09971,L0206,E010,0.42006471516648
S09753,L0200,E010,0.435328446807298
S09234,L0242,E010,0.55894058070392
S08965,L0201,E010,0.56108383551274
S08791,L0217,E010,0.717044879873573
S08703,L0216,E010,0.661484019710489
S08594,L0201,E010,0.74673977351308
S09714,L0209,E010,0.549460156292014
S09684,L0231,E010,0.652320605510965
S09684,L0225,E010,0.638426079498477
S09628,L0209,E010,0.657721727258093
S09270,L0243,E010,0.707336200588442
S09616,L0224,E010,0.586396832050534
S09250,L0209,E010,0.696273252417828
S09164,L0218,E010,0.65879465695923
S09175,L0217,E010,0.737020638588453
S09470,L0221,E010,0.315624556995542
S09819,L0243,E010,0.597416576369178
S09765,L0231,E010,0.458049291691883
S08959,L0243,E010,0.513905677182408
S09178,L0229,E010,0.68147001258985
S09271,L0209,E010,0.673683548446074
S09387,L0201,E010,0.462048507494835
S09156,L0240,E010,0.70405581827652
S08682,L0224,E010,0.547560512955999
S09203,L0239,E010,0.737045905103873
S08795,L0242,E010,0.608064052775812
S08780,L0209,E010,0.681463708280273
S09837,L0201,E010,0.687309289868569
S08685,L0242,E010,0.516084569588168
S09107,L0218,E010,0.621034416659477
S09877,L0240,E010,0.612886611723101
S08745,L0243,E010,0.732414724149218
S09900,L0239,E010,0.592701292474862
S08862,L0224,E010,0.613469860728149
S08923,L0240,E010,0.68247383967932
S09646,L0222,E010,0.597223288142749
S08558,L0231,E010,0.658617102849991
S08558,L0225,E010,0.645815943361906
S08843,L0219,E010,0.702988273228614
S08616,L0221,E010,0.528238264045637
S09669,L0201,E010,0.678541900825949
S08818,L0231,E010,0.728644377916485
S09519,L0201,E010,0.733217927787327
S09325,L0219,E010,0.545182874503788
S08753,L0201,E010,0.748461415323906
S09080,L0215,E010,0.71199614797717
S09339,L0229,E010,0.660558485184584
S09613,L0201,E010,0.738347056433941
S09459,L0206,E010,0.698405376523611
S09589,L0243,E010,0.465341276888942
S08983,L0231,E010,0.624416069273152
S09086,L0212,E010,0.497496375496045
S08916,L0240,E010,0.657806619057902
S09086,L0206,E010,0.566811192744471
S08983,L0225,E010,0.599252385292094
S09626,L0200,E010,0.613851093585894
S09972,L0239,E010,0.587345869934083
S09884,L0219,E010,0.741433946327918
S09488,L0243,E010,0.608265397931323
S08903,L0212,E010,0.488943068352743
S09402,L0222,E010,0.642453685406562
S08779,L0209,E010,0.592739080656399
S08903,L0206,E010,0.499312287871647
S08765,L0239,E010,0.702807167955122
S09577,L0218,E010,0.676974979147592
S09094,L0218,E010,0.6885497703299
S09181,L0201,E010,0.758566871680694
S09681,L0231,E010,0.488799995942016
S09214,L0217,E010,0.816433136314704
S08809,L0227,E010,0.717905019398274
S09000,L0236,E010,0.631413151618915
S08905,L0201,E010,0.736451812639764
S09297,L0231,E010,0.673141149018758
S08515,L0242,E010,0.665976008377896
S09733,L0229,E010,0.681047934920181
S09396,L0215,E010,0.666734811869036
S08628,L0200,E010,0.740875285381098
S08625,L0217,E010,0.734321633588714
S08997,L0229,E010,0.643263581376972
S09352,L0216,E010,0.72283802317033
S08742,L0216,E010,0.69478944979477
S09922,L0215,E010,0.476348323641512
S08790,L0242,E010,0.572774650278754
S08816,L0222,E010,0.697458511801563
S08579,L0201,E010,0.801303607989617
S09345,L0222,E010,0.370692497583028
S09870,L0215,E010,0.614040238486395
S08875,L0221,E010,0.632607803350496
S08869,L0239,E010,0.732475767196752
S09533,L0222,E010,0.645470491272122
S09677,L0240,E010,0.5116340753791
S10000,L0240,E010,0.517093406047513
S09196,L0222,E010,0.622872721570684
S08637,L0206,E010,0.722608300274146
S08637,L0212,E010,0.691862788931425
S09208,L0218,E010,0.610771503682061
S08651,L0222,E010,0.715408991264634
S08815,L0229,E010,0.738840463025648
S08750,L0212,E010,0.532787700595519
S08750,L0206,E010,0.563455570443824
S09571,L0209,E010,0.641024507175352
S09586,L0218,E010,0.563280321113218
S09154,L0227,E010,0.674385128528333
S09398,L0221,E010,0.541694607041508
S08722,L0236,E010,0.633375890521892
S09862,L0239,E010,0.661547805235515
S09935,L0236,E010,0.584682129634179
S09274,L0236,E010,0.457145053451332
S09158,L0243,E010,0.683885916656239
S09446,L0221,E010,0.692272482363918
S09429,L0242,E010,0.457884276060135
S09615,L0225,E010,0.661124305361279
S09615,L0231,E010,0.694146710455607
S08854,L0227,E010,0.600298166069628
S09451,L0215,E010,0.625199928172579
S09205,L0236,E010,0.492946643723149
S09208,L0221,E010,0.610796915206377
S09047,L0229,E010,0.645875920808311
S09831,L0225,E010,0.529274887352476
S09977,L0219,E010,0.595918145194766
S09831,L0219,E010,0.533969229015248
S09520,L0242,E010,0.497581272173724
S09977,L0225,E010,0.584660055678196
S09065,L0221,E010,0.672254308102567
S08785,L0227,E010,0.703472629709759
S08652,L0206,E010,0.558776973753693
S09857,L0201,E010,0.766237966928873
S09398,L0218,E010,0.536321396726407
S09818,L0200,E010,0.585841315296855
S09378,L0229,E010,0.497198062456821
S08922,L0200,E010,0.67118749532818
S08766,L0222,E010,0.653955508075425
S09265,L0200,E010,0.651389126849447
S09754,L0240,E010,0.591678262135501
S09719,L0200,E010,0.663162122992704
S09152,L0227,E010,0.663202282984803
S09579,L0216,E010,0.553021688632181
S09346,L0206,E010,0.603090423491179
S09574,L0201,E010,0.697203043457115
S09255,L0224,E010,0.442440999897804
S09049,L0221,E010,0.660219374506118
S08512,L0236,E010,0.53955750224525
S09426,L0201,E010,0.533125063962535
S08971,L0227,E010,0.694461037981382
S09452,L0222,E010,0.517053152789158
S09030,L0200,E010,0.675550706443999
S08771,L0229,E010,0.667858144544985
S09717,L0236,E010,0.574312659431202
S09908,L0229,E010,0.619575642040322
S09673,L0217,E010,0.660274392176833
S09140,L0209,E010,0.722645255656652
S08875,L0218,E010,0.588611035177874
S09828,L0225,E010,0.64445044901201
S08529,L0215,E010,0.636356002425241
S09071,L0222,E010,0.673881644643953
S09828,L0219,E010,0.641043980463246
S08614,L0243,E010,0.674200533066326
S08645,L0242,E010,0.512992819009638
S09525,L0229,E010,0.521527914698072
S09655,L0201,E010,0.63002444436048
S09363,L0231,E010,0.516453796466582
S09363,L0225,E010,0.475125432333425
S08653,L0215,E010,0.678634419706263
S09543,L0231,E010,0.437835418568411
S09532,L0221,E010,0.562924803194813
S09951,L0218,E010,0.606187528736406
S09231,L0225,E010,0.506140904846071
S09827,L0216,E010,0.655381838528732
S09188,L0219,E010,0.659918537672316
S09231,L0231,E010,0.535744737314736
S08778,L0209,E010,0.558904381876995
S09581,L0221,E010,0.646132840419546
S09380,L0221,E010,0.521095928115077
S09040,L0215,E010,0.612832218253543
S08600,L0225,E010,0.742085804542113
S08600,L0231,E010,0.743897394733615
S09136,L0227,E010,0.651249526803558
S09061,L0200,E010,0.750826795424017
S09894,L0217,E010,0.771883450487327
S09846,L0243,E010,0.604085866841176
S09069,L0224,E010,0.62198442123473
S09662,L0242,E010,0.547976634312096
S09573,L0216,E010,0.556762618918532
S09338,L0225,E010,0.669014266500515
S09338,L0231,E010,0.693033429840494
S08686,L0218,E010,0.584213600744419
S09306,L0236,E010,0.60268227335036
S09067,L0239,E010,0.598079688116296
S09298,L0239,E010,0.556891844294044
S09540,L0206,E010,0.516352914545112
S09234,L0229,E010,0.604117607651444
S09406,L0206,E010,0.415493826795767
S09833,L0215,E010,0.662222150588606
S09406,L0212,E010,0.425802260227612
S08725,L0224,E010,0.61455329957112
S09634,L0242,E010,0.427763383958081
S09128,L0242,E010,0.437855323464766
S09830,L0221,E010,0.595361675893588
S08702,L0222,E010,0.68801789439456
S09824,L0209,E010,0.584864083710153
S09593,L0225,E010,0.659180678526115
S09593,L0219,E010,0.646438170067247
S08537,L0216,E010,0.575932814885926
S09276,L0217,E010,0.636196021998329
S09961,L0215,E010,0.591780404319332
S09716,L0231,E010,0.678225255559171
S08683,L0229,E010,0.700505186474495
S09606,L0227,E010,0.431283814065503
S09860,L0219,E010,0.608762697542789
S09920,L0236,E010,0.543997567461882
S09308,L0200,E010,0.6093870969726
S09913,L0224,E010,0.581339897202601
S09509,L0215,E010,0.631625474958289
S09790,L0219,E010,0.610918803736884
S09964,L0227,E010,0.651409177450857
S09790,L0225,E010,0.590118076791353
S08660,L0215,E010,0.664116505818703
S08916,L0200,E010,0.634369167514913
S09923,L0206,E010,0.680730524623816
S09666,L0215,E010,0.560260910672498
S09450,L0215,E010,0.5895585475352
S09436,L0219,E010,0.644725809463458
S09436,L0225,E010,0.635864154344682
S08943,L0222,E010,0.588679064362844
S08798,L0216,E010,0.524997957985015
S08751,L0216,E010,0.600804846973868
S09510,L0212,E010,0.587786314535175
S09178,L0242,E010,0.615856150614257
S08844,L0201,E010,0.795117888697632
S08923,L0200,E010,0.711644736308371
S09715,L0201,E010,0.459016027562813
S08897,L0236,E010,0.586445784585926
S09649,L0222,E010,0.563701594149512
S08973,L0239,E010,0.52376206692953
S09500,L0243,E010,0.503597804531501
S09317,L0217,E010,0.656964078938152
S08939,L0221,E010,0.654525070950495
S08743,L0206,E010,0.570735946833721
S08743,L0212,E010,0.564143301197865
S09803,L0221,E010,0.691163177672612
S09111,L0231,E010,0.749916287699217
S09397,L0239,E010,0.543097740476003
S09569,L0225,E010,0.61299261262451
S09142,L0200,E010,0.637227566581876
S09569,L0231,E010,0.633381665757722
S09704,L0224,E010,0.58932785511988
S09952,L0201,E010,0.68289325209053
S09073,L0217,E010,0.839995431666787
S09707,L0239,E010,0.520388103334699
S08732,L0217,E010,0.677929712903028
S09380,L0218,E010,0.496843268870427
S09564,L0227,E010,0.605103576364196
S09018,L0219,E010,0.757925652430392
S08969,L0219,E010,0.763304971025817
S08969,L0225,E010,0.730017110667488
S09861,L0240,E010,0.591812802608371
S09460,L0219,E010,0.671034606859418
S09460,L0225,E010,0.634983549205907
S09341,L0219,E003,0.683855182303703
S09329,L0222,E003,0.490469108525441
S09341,L0225,E003,0.662460714020689
S09488,L0201,E003,0.366143717188118
S09262,L0221,E003,0.600934413572691
S08983,L0242,E003,0.508777722888628
S09342,L0239,E003,0.454084035273923
S09904,L0227,E003,0.648820023659785
S08558,L0242,E003,0.629971861910753
S08778,L0201,E003,0.406121583741996
S09554,L0219,E003,0.779620808018164
S08658,L0219,E003,0.737914035179268
S09018,L0229,E003,0.781094800773938
S08781,L0227,E003,0.584715501849448
S08658,L0225,E003,0.661454696882161
S08969,L0229,E003,0.762845400999581
S08576,L0217,E003,0.783952137118561
S09793,L0227,E003,0.616202622091458
S09460,L0229,E003,0.689317914699027
S09406,L0231,E003,0.453653270031449
S09158,L0206,E003,0.526602966610711
S09463,L0221,E003,0.564468914987892
S08627,L0216,E003,0.680415743327566
S08510,L0225,E003,0.596908420582562
S08510,L0219,E003,0.615950476308828
S08614,L0206,E003,0.632277134295085
S09436,L0229,E003,0.740275848293922
S08739,L0209,E003,0.640706876023585
S08682,L0243,E003,0.626191048231957
S09248,L0227,E003,0.695830897855955
S08931,L0236,E003,0.661779718434171
S08782,L0239,E003,0.66052222389046
S08710,L0239,E003,0.455229868942737
S09564,L0200,E003,0.626497279607847
S08644,L0216,E003,0.774976253557497
S09824,L0201,E003,0.497996410011551
S09111,L0217,E003,0.730271019585711
S08606,L0200,E003,0.655284415087233
S09616,L0243,E003,0.721531465778601
S08897,L0212,E003,0.700384315748942
S08897,L0206,E003,0.676780021015814
S09684,L0242,E003,0.49207495302839
S09666,L0224,E003,0.573824601613841
S08998,L0200,E003,0.538319701800079
S09450,L0224,E003,0.495437845757261
S08660,L0224,E003,0.556641314497218
S09969,L0239,E003,0.539652379023574
S09306,L0212,E003,0.634234348569932
S09776,L0236,E003,0.65467581158196
S08916,L0209,E003,0.605396703573462
S08961,L0222,E003,0.593897353119878
S09509,L0224,E003,0.600858885347572
S09627,L0216,E003,0.515684892750819
S09365,L0239,E003,0.549990414877517
S08713,L0221,E003,0.586763382908026
S09593,L0229,E003,0.67476428042107
S09841,L0215,E003,0.411848536818802
S08807,L0240,E003,0.601750947944848
S09199,L0225,E003,0.626452213224031
S09199,L0219,E003,0.676283050738824
S09480,L0222,E003,0.37147463943301
S08561,L0219,E003,0.668380053275905
S09860,L0229,E003,0.645687090770616
S09961,L0224,E003,0.514788043007338
S09246,L0200,E003,0.586993191097938
S08923,L0209,E003,0.750509453543865
S09752,L0239,E003,0.687233581829602
S09136,L0200,E003,0.679955292687991
S08901,L0200,E003,0.72377025719566
S09543,L0217,E003,0.523227819571475
S09920,L0212,E003,0.665753140696353
S09877,L0209,E003,0.700804945381287
S09920,L0206,E003,0.515165746016436
S08987,L0215,E003,0.680696431643422
S09844,L0227,E003,0.659888076208968
S08817,L0239,E003,0.678867456488996
S08743,L0231,E003,0.494690069989738
S09790,L0229,E003,0.63525799473477
S09833,L0224,E003,0.602637648438696
S08546,L0221,E003,0.711367177691667
S09228,L0216,E003,0.577156120919122
S09759,L0217,E003,0.598858998874093
S09155,L0215,E003,0.669064132632152
S09945,L0200,E003,0.427659579524336
S08508,L0243,E003,0.674260838521056
S09156,L0209,E003,0.701897800512777
S09448,L0243,E003,0.607544538353884
S08853,L0216,E003,0.734385146626339
S08952,L0227,E003,0.653958272054857
S08727,L0240,E003,0.674173458773127
S08767,L0215,E003,0.55195681412962
S09040,L0224,E003,0.570887844629526
S09188,L0229,E003,0.547688703024388
S09276,L0218,E003,0.681671808051333
S09606,L0200,E003,0.49068763162223
S09227,L0242,E003,0.58413319283743
S08976,L0215,E003,0.431060628740528
S09716,L0217,E003,0.743200425809236
S09502,L0236,E003,0.607025529694134
S09510,L0225,E003,0.639314530499763
S09510,L0231,E003,0.681368502163037
S08653,L0224,E003,0.633922847775745
S09500,L0206,E003,0.379149028205525
S09144,L0240,E003,0.711380702229453
S08529,L0224,E003,0.560880171553748
S09078,L0240,E003,0.558414440741552
S09459,L0216,E003,0.60435951868276
S09777,L0218,E003,0.685209032997039
S09780,L0221,E003,0.76450420213535
S09646,L0227,E003,0.603821805929055
S09678,L0222,E003,0.606908339665018
S08735,L0221,E003,0.515642162849746
S08512,L0212,E003,0.613677768075502
S08616,L0225,E003,0.55413551592974
S08750,L0231,E003,0.466636345858563
S08616,L0219,E003,0.501690693399142
S08793,L0243,E003,0.593830653198296
S08785,L0200,E003,0.596370033565083
S09899,L0242,E003,0.626956478297392
S09900,L0215,E003,0.425845955921062
S08637,L0231,E003,0.667059380313098
S09717,L0212,E003,0.640117016686702
S08977,L0239,E003,0.570443569695424
S08779,L0201,E003,0.573959275337293
S09812,L0240,E003,0.561304278970705
S09828,L0229,E003,0.756392041955613
S08965,L0216,E003,0.513916289998473
S09637,L0236,E003,0.553512686680156
S09626,L0239,E003,0.595533219278364
S08703,L0217,E003,0.695850382557743
S09596,L0240,E003,0.671294912356401
S08590,L0240,E003,0.426607030439902
S08862,L0236,E003,0.635401884024642
S09546,L0243,E003,0.491424949578519
S09571,L0215,E003,0.541230758899768
S09205,L0206,E003,0.41333629099999
S09205,L0212,E003,0.450217613027333
S09831,L0229,E003,0.667736093278616
S09977,L0229,E003,0.642396217509965
S08689,L0219,E003,0.755299018502466
S09470,L0219,E003,0.57719620251042
S09470,L0225,E003,0.529603465825402
S09676,L0217,E003,0.737402962686052
S09451,L0224,E003,0.608600118413746
S09689,L0222,E003,0.683452203117678
S08903,L0231,E003,0.460890797831848
S08928,L0243,E003,0.7143479523136
S08578,L0240,E003,0.608160087308731
S09837,L0216,E003,0.563685709443903
S09625,L0236,E003,0.581798696514417
S09971,L0216,E003,0.522992658379564
S09846,L0206,E003,0.603952075604019
S09911,L0209,E003,0.734112211610895
S08809,L0200,E003,0.592899808143116
S09214,L0218,E003,0.703082636698758
S08837,L0239,E003,0.613359295385028
S09011,L0222,E003,0.78365206566373
S09297,L0217,E003,0.727904593963143
S08625,L0218,E003,0.737854246955412
S09164,L0219,E003,0.633717107175715
S09519,L0216,E003,0.711800412722048
S09681,L0217,E003,0.582643019566637
S08753,L0216,E003,0.632486700764687
S08722,L0212,E003,0.689612739357847
S09818,L0209,E003,0.662143934368908
S09753,L0239,E003,0.49754167416963
S08922,L0209,E003,0.701991374422676
S09274,L0212,E003,0.564071138300009
S09274,L0206,E003,0.461044124840024
S09935,L0212,E003,0.714720511596393
S09884,L0229,E003,0.778724058648436
S09719,L0209,E003,0.656078387230298
S09140,L0215,E003,0.738204187123092
S09870,L0224,E003,0.547803718961793
S09339,L0200,E003,0.590767773075073
S08895,L0209,E003,0.540866702508467
S09777,L0221,E003,0.754197131413251
S09922,L0224,E003,0.457833641705851
S09396,L0224,E003,0.546800317572654
S09000,L0212,E003,0.723297833014971
S09101,L0236,E003,0.618001716575476
S09154,L0200,E003,0.620863827318716
S09107,L0219,E003,0.621192897309982
S09107,L0225,E003,0.618140870379956
S09029,L0222,E003,0.621064498094194
S09460,L0242,E003,0.569222128199298
S09280,L0239,E003,0.613409731492544
